"HAUL","VESSEL","CRUISE","SPECIES_CODE","REGION","START_TIME","STRATUM","STATIONID","BOTTOM_DEPTH","START_LATITUDE","START_LONGITUDE","SPECIMENID","COMMON_NAME","SEX","LENGTH","WEIGHT","CATCH_WEIGHT","YEAR","BIOMASS","VARBIO","LOWERB","UPPERB"
45,94,201902,21740,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,78,"walleye pollock",1,510,865,136.97,2019,1167099.24,16955912230.6619,909273.8,1424924.68
45,94,201902,21740,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,79,"walleye pollock",1,210,70,136.97,2019,1167099.24,16955912230.6619,909273.8,1424924.68
45,94,201902,21740,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,80,"walleye pollock",2,480,595,136.97,2019,1167099.24,16955912230.6619,909273.8,1424924.68
45,94,201902,21740,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,81,"walleye pollock",3,130,15,136.97,2019,1167099.24,16955912230.6619,909273.8,1424924.68
45,94,201902,10261,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,26,"northern rock sole",1,130,25,14.665,2019,99040.01,315074886.0602,62793.8,135286.22
45,94,201902,10261,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,27,"northern rock sole",1,150,45,14.665,2019,99040.01,315074886.0602,62793.8,135286.22
45,94,201902,10261,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,28,"northern rock sole",1,170,65,14.665,2019,99040.01,315074886.0602,62793.8,135286.22
45,94,201902,10261,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,29,"northern rock sole",1,110,15,14.665,2019,99040.01,315074886.0602,62793.8,135286.22
45,94,201902,10261,"BS",2019-08-10 17:49:02,999,"ZZ-02",33,63.33041,-167.51502,30,"northern rock sole",1,140,25,14.665,2019,99040.01,315074886.0602,62793.8,135286.22
47,94,201902,10210,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,138,"yellowfin sole",1,380,705,13.625,2019,520028.93,3868517857.3086,395634.11,644423.75
47,94,201902,10210,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,137,"yellowfin sole",1,320,425,13.625,2019,520028.93,3868517857.3086,395634.11,644423.75
47,94,201902,10210,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,139,"yellowfin sole",1,370,705,13.625,2019,520028.93,3868517857.3086,395634.11,644423.75
47,94,201902,10210,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,140,"yellowfin sole",1,300,380,13.625,2019,520028.93,3868517857.3086,395634.11,644423.75
47,94,201902,21720,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,67,"Pacific cod",1,630,3020,16.08,2019,364982.37,2886670141.8812,257526.89,472437.86
47,94,201902,21720,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,68,"Pacific cod",1,360,540,16.08,2019,364982.37,2886670141.8812,257526.89,472437.86
47,94,201902,21720,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,69,"Pacific cod",2,270,190,16.08,2019,364982.37,2886670141.8812,257526.89,472437.86
47,94,201902,21720,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,70,"Pacific cod",2,220,105,16.08,2019,364982.37,2886670141.8812,257526.89,472437.86
47,94,201902,21740,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,82,"walleye pollock",1,550,1045,162.995,2019,1167099.24,16955912230.6619,909273.8,1424924.68
47,94,201902,21740,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,83,"walleye pollock",2,590,1680,162.995,2019,1167099.24,16955912230.6619,909273.8,1424924.68
47,94,201902,21740,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,84,"walleye pollock",2,580,1435,162.995,2019,1167099.24,16955912230.6619,909273.8,1424924.68
47,94,201902,21740,"BS",2019-08-11 08:22:46,999,"BB-03",32,64.01062,-166.81057,85,"walleye pollock",3,140,20,162.995,2019,1167099.24,16955912230.6619,909273.8,1424924.68
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,141,"yellowfin sole",2,240,200,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,142,"yellowfin sole",2,320,470,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,143,"yellowfin sole",2,380,685,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,144,"yellowfin sole",2,370,735,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,145,"yellowfin sole",2,430,1215,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,146,"yellowfin sole",2,440,1285,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,147,"yellowfin sole",2,360,765,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,148,"yellowfin sole",2,290,375,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,149,"yellowfin sole",2,390,865,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,150,"yellowfin sole",2,330,520,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,151,"yellowfin sole",2,310,415,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,152,"yellowfin sole",2,460,1360,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,153,"yellowfin sole",2,410,1035,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,154,"yellowfin sole",2,450,1260,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,155,"yellowfin sole",2,420,970,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,156,"yellowfin sole",2,300,475,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,157,"yellowfin sole",2,380,645,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,158,"yellowfin sole",2,310,420,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,159,"yellowfin sole",2,350,605,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,160,"yellowfin sole",2,250,215,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,161,"yellowfin sole",1,370,825,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,162,"yellowfin sole",1,330,505,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,163,"yellowfin sole",1,330,540,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,164,"yellowfin sole",1,400,885,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,165,"yellowfin sole",1,320,465,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,166,"yellowfin sole",1,360,605,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,167,"yellowfin sole",1,290,350,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,168,"yellowfin sole",1,310,445,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,169,"yellowfin sole",1,270,250,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10210,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,170,"yellowfin sole",1,280,305,362.085,2019,520028.93,3868517857.3086,395634.11,644423.75
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,60,"northern rock sole",1,330,440,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,61,"northern rock sole",1,320,415,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,62,"northern rock sole",1,250,160,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,63,"northern rock sole",1,310,370,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,64,"northern rock sole",2,380,730,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,65,"northern rock sole",2,340,465,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,63,"Alaska plaice",2,530,2090,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10261,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,66,"northern rock sole",2,210,105,2.825,2019,99040.01,315074886.0602,62793.8,135286.22
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,61,"Alaska plaice",2,480,1630,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,62,"Alaska plaice",2,500,2280,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,64,"Alaska plaice",2,490,1655,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,65,"Alaska plaice",2,430,1120,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,66,"Alaska plaice",2,370,770,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,67,"Alaska plaice",2,350,635,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,68,"Alaska plaice",2,300,375,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,10285,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,69,"Alaska plaice",2,330,490,132.93,2019,321570.64,1728373430.7935,238423.22,404718.07
48,94,201902,21720,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,71,"Pacific cod",1,250,165,11.115,2019,364982.37,2886670141.8812,257526.89,472437.86
48,94,201902,21720,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,72,"Pacific cod",1,650,3620,11.115,2019,364982.37,2886670141.8812,257526.89,472437.86
48,94,201902,21720,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,73,"Pacific cod",2,670,3485,11.115,2019,364982.37,2886670141.8812,257526.89,472437.86
48,94,201902,21720,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,74,"Pacific cod",2,450,1000,11.115,2019,364982.37,2886670141.8812,257526.89,472437.86
48,94,201902,21740,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,86,"walleye pollock",1,500,810,20.205,2019,1167099.24,16955912230.6619,909273.8,1424924.68
48,94,201902,21740,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,87,"walleye pollock",1,520,925,20.205,2019,1167099.24,16955912230.6619,909273.8,1424924.68
48,94,201902,21740,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,88,"walleye pollock",2,470,685,20.205,2019,1167099.24,16955912230.6619,909273.8,1424924.68
48,94,201902,21740,"BS",2019-08-11 10:55:34,999,"AA-03",30,63.678,-166.7894,89,"walleye pollock",3,160,25,20.205,2019,1167099.24,16955912230.6619,909273.8,1424924.68
49,94,201902,21720,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,75,"Pacific cod",2,790,4875,5.66,2019,364982.37,2886670141.8812,257526.89,472437.86
49,94,201902,21720,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,76,"Pacific cod",2,230,110,5.66,2019,364982.37,2886670141.8812,257526.89,472437.86
49,94,201902,21720,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,77,"Pacific cod",2,190,60,5.66,2019,364982.37,2886670141.8812,257526.89,472437.86
49,94,201902,21720,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,78,"Pacific cod",2,150,30,5.66,2019,364982.37,2886670141.8812,257526.89,472437.86
49,94,201902,21740,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,90,"walleye pollock",1,490,520,18.315,2019,1167099.24,16955912230.6619,909273.8,1424924.68
49,94,201902,21740,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,91,"walleye pollock",1,560,1060,18.315,2019,1167099.24,16955912230.6619,909273.8,1424924.68
49,94,201902,21740,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,92,"walleye pollock",2,520,695,18.315,2019,1167099.24,16955912230.6619,909273.8,1424924.68
49,94,201902,21740,"BS",2019-08-11 13:41:32,999,"AA-04",27,63.66075,-166.06117,93,"walleye pollock",3,120,10,18.315,2019,1167099.24,16955912230.6619,909273.8,1424924.68
50,94,201902,10210,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,171,"yellowfin sole",1,340,555,117.24,2019,520028.93,3868517857.3086,395634.11,644423.75
50,94,201902,10210,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,172,"yellowfin sole",1,400,960,117.24,2019,520028.93,3868517857.3086,395634.11,644423.75
50,94,201902,10210,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,173,"yellowfin sole",1,300,395,117.24,2019,520028.93,3868517857.3086,395634.11,644423.75
50,94,201902,10210,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,174,"yellowfin sole",1,320,375,117.24,2019,520028.93,3868517857.3086,395634.11,644423.75
50,94,201902,10210,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,175,"yellowfin sole",2,310,405,117.24,2019,520028.93,3868517857.3086,395634.11,644423.75
50,94,201902,21720,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,79,"Pacific cod",1,200,70,0.28,2019,364982.37,2886670141.8812,257526.89,472437.86
50,94,201902,21720,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,80,"Pacific cod",1,140,25,0.28,2019,364982.37,2886670141.8812,257526.89,472437.86
50,94,201902,21720,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,81,"Pacific cod",2,220,100,0.28,2019,364982.37,2886670141.8812,257526.89,472437.86
50,94,201902,21720,"BS",2019-08-11 16:07:50,999,"BB-04",24,63.99075,-166.05424,82,"Pacific cod",2,150,35,0.28,2019,364982.37,2886670141.8812,257526.89,472437.86
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,176,"yellowfin sole",2,390,940,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,177,"yellowfin sole",2,310,410,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,178,"yellowfin sole",2,260,260,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,179,"yellowfin sole",2,360,670,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,180,"yellowfin sole",2,210,115,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,181,"yellowfin sole",2,420,1020,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,182,"yellowfin sole",2,270,270,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,183,"yellowfin sole",2,440,940,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,184,"yellowfin sole",2,400,770,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,185,"yellowfin sole",2,410,955,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,186,"yellowfin sole",2,200,110,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,187,"yellowfin sole",2,290,335,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,188,"yellowfin sole",2,230,155,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,189,"yellowfin sole",2,350,560,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,190,"yellowfin sole",2,370,660,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,191,"yellowfin sole",2,360,770,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,192,"yellowfin sole",2,270,280,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,193,"yellowfin sole",2,330,535,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,194,"yellowfin sole",2,290,320,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,195,"yellowfin sole",2,390,780,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,196,"yellowfin sole",2,280,305,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,197,"yellowfin sole",2,400,865,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,198,"yellowfin sole",2,300,390,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,199,"yellowfin sole",2,420,925,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,200,"yellowfin sole",2,300,350,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,201,"yellowfin sole",2,220,168,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,202,"yellowfin sole",2,350,595,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,203,"yellowfin sole",2,190,110,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,204,"yellowfin sole",2,370,585,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,205,"yellowfin sole",2,330,465,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,206,"yellowfin sole",2,180,85,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,207,"yellowfin sole",2,340,580,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,208,"yellowfin sole",2,380,745,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,209,"yellowfin sole",1,350,605,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
51,94,201902,10210,"BS",2019-08-13 07:36:05,999,"AA-02",29,63.6825,-167.49157,213,"yellowfin sole",1,230,145,138.28,2019,520028.93,3868517857.3086,395634.11,644423.75
